fluid_id,altura,tempo,concentracao,regime
5,0.5,1,0.042060608228949574,1
5,0.5,2,0.06026235200465218,1
5,0.5,3,0.06561215632787105,1
5,0.5,5,0.06687109729830971,1
5,0.5,6,0.0662562674925577,1
5,0.5,7,0.06785679387956552,1
5,0.5,8,0.06552907843986452,2
5,0.5,10,0.06666571995724196,1
5,0.5,12,0.06861481594741782,1
5,0.5,13,0.06789050619838895,1
5,0.5,14,0.06661828237260724,1
5,0.5,15,0.06894092890037656,1
5,0.5,16,0.06608709679731778,2
5,0.5,19,0.06905317280653539,1
5,0.5,20,0.06761724511072424,1
5,0.5,21,0.07044961208914086,1
5,0.5,22,0.06835001414299417,2
5,0.5,23,0.06899846693644375,1
5,0.5,26,0.06852852305548161,0
5,0.5,27,0.06538306148120683,2
5,0.5,28,0.06883993522677487,1
5,0.5,29,0.06814008392991679,1
5,0.5,33,0.07089522562119711,1
5,0.5,34,0.06847185571984347,2
5,0.5,35,0.06774525351629024,1
5,0.5,36,0.06992098583080265,1
5,0.5,37,0.06944131866045015,0
5,0.5,40,0.06760848451561229,1
5,0.5,41,0.06919361575496935,1
5,0.5,42,0.0697950586804133,1
5,0.5,43,0.06984942369918458,0
5,0.5,44,0.0694097460364178,0
5,0.5,47,0.06956814945211004,0
5,0.5,48,0.0707105801785985,1
5,0.5,49,0.07007452740617558,1
5,0.5,50,0.072233938444891,1
5,2.0,1,0.03673643284044529,1
5,2.0,2,0.05926152431130452,1
5,2.0,3,0.06288724988919255,1
5,2.0,5,0.06405180834187035,1
5,2.0,6,0.062392567173128154,1
5,2.0,7,0.06167400304521128,1
5,2.0,8,0.06267249381757753,1
5,2.0,10,0.06565029196161849,1
5,2.0,12,0.06861481594741782,1
5,2.0,13,0.06745049800556831,1
5,2.0,14,0.06865449632824785,1
5,2.0,15,0.0678227280357974,1
5,2.0,16,0.06660973795664814,1
5,2.0,19,0.06809467557604783,0
5,2.0,20,0.07043747612582295,1
5,2.0,21,0.06881009848736445,1
5,2.0,22,0.06964859647542375,1
5,2.0,23,0.07036619697120415,1
5,2.0,26,0.06692546953457305,1
5,2.0,27,0.06821196534393248,1
5,2.0,28,0.06964516303514547,1
5,2.0,29,0.06890110184217645,1
5,2.0,33,0.07067132293453086,0
5,2.0,34,0.06987485997683167,1
5,2.0,35,0.06864750323070071,1
5,2.0,36,0.07065989106878036,1
5,2.0,37,0.0697661193892584,1
5,2.0,40,0.06973438162920134,0
5,2.0,41,0.06894611206427288,1
5,2.0,42,0.06969880947738614,1
5,2.0,43,0.07019904864614168,1
5,2.0,44,0.0694893918914786,1
5,2.0,47,0.07106143864311537,1
5,2.0,48,0.07056924202873731,0
5,2.0,49,0.07203894386332145,1
5,2.0,50,0.07055999345976212,1
5,4.0,1,0.03917031470318044,1
5,4.0,2,0.05593701149078678,1
5,4.0,3,0.0636000194458088,1
5,4.0,5,0.06305895703659811,0
5,4.0,6,0.062456719023397556,1
5,4.0,7,0.0629527699227063,0
5,4.0,8,0.06293102848654093,0
5,4.0,10,0.06506900313688863,1
5,4.0,12,0.06846388082533798,1
5,4.0,13,0.06848267780082348,0
5,4.0,14,0.06865479858027429,0
5,4.0,15,0.06898298540260696,0
5,4.0,16,0.06361939430861943,2
5,4.0,19,0.06983601851640872,1
5,4.0,20,0.07059350739858393,1
5,4.0,21,0.07022063962174553,0
5,4.0,22,0.06718290219976056,2
5,4.0,23,0.06983118199179257,1
5,4.0,26,0.06838380266246735,0
5,4.0,27,0.06883654312994987,0
5,4.0,28,0.06857663930254415,0
5,4.0,29,0.0675859650580914,1
5,4.0,33,0.06862594742593874,0
5,4.0,34,0.06952237855461944,1
5,4.0,35,0.06992349299732777,0
5,4.0,36,0.06778896657037052,2
5,4.0,37,0.0697891001076113,1
5,4.0,40,0.06905641085538666,0
5,4.0,41,0.07190108651572667,1
5,4.0,42,0.07052674976151241,1
5,4.0,43,0.06951146182733932,1
5,4.0,44,0.06921302083672794,0
5,4.0,47,0.0699307545351137,0
5,4.0,48,0.06800203867053115,1
5,4.0,49,0.0710571967967346,1
5,4.0,50,0.06963762089448589,1
5,8.0,1,0.037077638089919665,1
5,8.0,2,0.055380822687339716,1
5,8.0,3,0.06428164128207244,1
5,8.0,5,0.06256263159888027,1
5,8.0,6,0.06215798105443892,0
5,8.0,7,0.06527179796054575,1
5,8.0,8,0.06226291002059701,2
5,8.0,10,0.0665144102802564,1
5,8.0,12,0.06768658599551515,1
5,8.0,13,0.06709143299109838,1
5,8.0,14,0.06676841123044507,0
5,8.0,15,0.06762611067610942,1
5,8.0,16,0.06527197417123189,2
5,8.0,19,0.06695766009752595,1
5,8.0,20,0.06711150501157502,0
5,8.0,21,0.06865098294502438,1
5,8.0,22,0.06825698342431036,0
5,8.0,23,0.06968687618844878,1
5,8.0,26,0.06905772358284963,0
5,8.0,27,0.0663938532123751,2
5,8.0,28,0.06802797019321687,1
5,8.0,29,0.06676979383025822,1
5,8.0,33,0.06833085890303002,0
5,8.0,34,0.06893053804593212,1
5,8.0,35,0.06788462561045848,1
5,8.0,36,0.06842812453252811,1
5,8.0,37,0.06778968056700162,1
5,8.0,40,0.07031848798654404,1
5,8.0,41,0.0691648717098892,1
5,8.0,42,0.06906851486004358,0
5,8.0,43,0.07033624628011971,1
5,8.0,44,0.06935596483706431,1
5,8.0,47,0.07032858472305463,0
5,8.0,48,0.069507554803294,1
5,8.0,49,0.06962807058074418,0
5,8.0,50,0.06987296856298449,0
5,12.0,1,0.036672479524536346,1
5,12.0,2,0.05708529544629288,1
5,12.0,3,0.06112739085805513,1
5,12.0,5,0.06506689775135131,1
5,12.0,6,0.06216611265747535,2
5,12.0,7,0.06247428596512841,0
5,12.0,8,0.061187957675120856,1
5,12.0,10,0.06477197084791961,1
5,12.0,12,0.06811561020830785,1
5,12.0,13,0.0640785993276004,2
5,12.0,14,0.0647927279543938,1
5,12.0,15,0.06720297081173127,1
5,12.0,16,0.06467066372114619,2
5,12.0,19,0.06528588253338548,0
5,12.0,20,0.06584463460794775,1
5,12.0,21,0.06453657292147953,1
5,12.0,22,0.06780873910143993,1
5,12.0,23,0.06603368703813513,1
5,12.0,26,0.06542651789606914,0
5,12.0,27,0.0648834964110807,1
5,12.0,28,0.06628279856568269,1
5,12.0,29,0.06513397566215114,1
5,12.0,33,0.06687068953919544,0
5,12.0,34,0.066512783249603,0
5,12.0,35,0.06520413882818007,1
5,12.0,36,0.06589710265143393,1
5,12.0,37,0.0649769455101573,1
5,12.0,40,0.06609578232595374,0
5,12.0,41,0.06635653604435282,0
5,12.0,42,0.06685310964207201,0
5,12.0,43,0.06669095385915502,0
5,12.0,44,0.06790016641388946,1
5,12.0,47,0.06812076045046887,0
5,12.0,48,0.0687771477230151,1
5,12.0,49,0.06728028132689617,1
5,12.0,50,0.0665318660299919,1
5,16.0,1,0.03414949290352987,1
5,16.0,2,0.046581256501040454,1
5,16.0,3,0.04799556984978531,1
5,16.0,5,0.03611828947360188,2
5,16.0,6,0.03285747685263402,2
5,16.0,7,0.025566581123099553,2
5,16.0,8,0.02870809243700885,1
5,16.0,10,0.030844058850065362,1
5,16.0,12,0.06650377003032652,1
5,16.0,13,0.025059919843729767,2
5,16.0,14,0.01640226805387639,2
5,16.0,15,0.013592821022692742,2
5,16.0,16,0.017288696919733965,1
5,16.0,19,0.015089267847824167,1
5,16.0,20,0.021281918091756207,1
5,16.0,21,0.009918851721613971,2
5,16.0,22,0.012674318816594273,1
5,16.0,23,0.01133112564863895,1
5,16.0,26,0.008915951006570626,1
5,16.0,27,0.01000360768846358,1
5,16.0,28,0.01161602611933425,1
5,16.0,29,0.010981976125751927,1
5,16.0,33,0.011066218166646673,0
5,16.0,34,0.008717282941927671,2
5,16.0,35,0.008667202847210705,0
5,16.0,36,0.009539567060543859,1
5,16.0,37,0.009267275689734704,0
5,16.0,40,0.0093028449394632,0
5,16.0,41,0.009198688579854375,0
5,16.0,42,0.011242963005687124,1
5,16.0,43,0.011162142852136415,0
5,16.0,44,0.012949866622276466,1
5,16.0,47,0.011568431521522171,0
5,16.0,48,0.01189692356806056,0
5,16.0,49,0.012973065122408213,1
5,16.0,50,0.011620207946832753,1
5,18.0,1,0.03517229163731995,1
5,18.0,2,0.03163650634402385,2
5,18.0,3,0.010103171426922613,2
5,18.0,5,0.006469100146644061,1
5,18.0,6,0.0035554041739450496,2
5,18.0,7,0.006550821149548923,1
5,18.0,8,0.004647482025395592,1
5,18.0,10,0.006726412924882335,1
5,18.0,12,0.02469552797563121,1
5,18.0,13,0.009031161157357364,2
5,18.0,14,0.009123088023754946,0
5,18.0,15,0.008368065441193,1
5,18.0,16,0.006610054931819993,1
5,18.0,19,0.009797317502211352,1
5,18.0,20,0.010004929785866227,0
5,18.0,21,0.009379700660999886,1
5,18.0,22,0.009408719000065268,0
5,18.0,23,0.009040476424538228,0
5,18.0,26,0.008688745915588155,0
5,18.0,27,0.009685887729836227,1
5,18.0,28,0.008670971592128925,1
5,18.0,29,0.010326524304572307,1
5,18.0,33,0.010609592219229651,0
5,18.0,34,0.0096042700126494,1
5,18.0,35,0.009497058392772206,0
5,18.0,36,0.010054973800768025,1
5,18.0,37,0.008741074368254166,1
5,18.0,40,0.009630794511573603,0
5,18.0,41,0.010387809461687913,1
5,18.0,42,0.009951216808164557,0
5,18.0,43,0.0105456846356285,1
5,18.0,44,0.01016199649261588,0
5,18.0,47,0.011860557538203127,1
5,18.0,48,0.011413198415019579,0
5,18.0,49,0.011695631953398658,0
5,18.0,50,0.010201443812257946,1
5,20.0,1,0.0362798007184228,1
5,20.0,2,0.00495699239070355,2
5,20.0,3,0.008865150921260544,1
5,20.0,5,0.00627004792759898,1
5,20.0,6,0.00468615309165551,1
5,20.0,7,0.005273019967927073,1
5,20.0,8,0.003734924072233372,1
5,20.0,10,0.0071449402239975425,1
5,20.0,12,0.008446882859853741,1
5,20.0,13,0.007547348045509988,1
5,20.0,14,0.008020264422232458,0
5,20.0,15,0.008602496118890903,1
5,20.0,16,0.0070377189988016725,1
5,20.0,19,0.010190088886281487,1
5,20.0,20,0.010030567430274362,0
5,20.0,21,0.008751596761043522,1
5,20.0,22,0.009382582074769186,1
5,20.0,23,0.010194728051663706,1
5,20.0,26,0.01067227183391866,0
5,20.0,27,0.00870245048500937,1
5,20.0,28,0.010619692452313348,1
5,20.0,29,0.00963446538387183,1
5,20.0,33,0.00853255159654317,0
5,20.0,34,0.009697448715885945,1
5,20.0,35,0.008435248105314852,1
5,20.0,36,0.007715832708430743,1
5,20.0,37,0.009761282960333663,1
5,20.0,40,0.008840622281461213,0
5,20.0,41,0.010644975750898967,1
5,20.0,42,0.010422028913539818,0
5,20.0,43,0.01098441490739441,1
5,20.0,44,0.010784448544346929,0
5,20.0,47,0.009800987737270636,0
5,20.0,48,0.010733097049921396,1
5,20.0,49,0.010719948791808024,0
5,20.0,50,0.010935578687108765,0
5,23.0,1,0.032980941353696135,1
5,23.0,2,0.004141837936684806,2
5,23.0,3,0.00955165432438704,1
5,23.0,5,0.0059887709471655405,1
5,23.0,6,0.0038364879443018463,2
5,23.0,7,0.004291603773216415,0
5,23.0,8,0.003883321662442574,0
5,23.0,10,0.00691993653740901,1
5,23.0,12,0.010039123465178356,1
5,23.0,13,0.008463321723744721,1
5,23.0,14,0.008510873908616707,0
5,23.0,15,0.009244450914137468,1
5,23.0,16,0.008703436264908323,1
5,23.0,19,0.009730458406862643,0
5,23.0,20,0.00996534475164699,0
5,23.0,21,0.011094438621400476,1
5,23.0,22,0.010360265008151756,1
5,23.0,23,0.010768746816214788,0
5,23.0,26,0.011629889535440892,0
5,23.0,27,0.010851459777528036,1
5,23.0,28,0.011336111996637172,0
5,23.0,29,0.010933325843042385,0
5,23.0,33,0.012872308364999238,0
5,23.0,34,0.013330681576739181,0
5,23.0,35,0.011432052041294494,1
5,23.0,36,0.009254271384938144,2
5,23.0,37,0.009182032368327988,0
5,23.0,40,0.010307832845295843,0
5,23.0,41,0.009678359615818284,1
5,23.0,42,0.010803035835161477,1
5,23.0,43,0.01207386039405718,1
5,23.0,44,0.012057830074846192,0
5,23.0,47,0.010748259835920246,0
5,23.0,48,0.010670257001490885,0
5,23.0,49,0.010569006302242737,0
5,23.0,50,0.011701265595542404,1
6,0.5,1,0.09592364561622714,1
6,0.5,2,0.12930266207567234,1
6,0.5,3,0.133634060662881,1
6,0.5,5,0.1338755909408826,0
6,0.5,6,0.13529241906880057,1
6,0.5,7,0.1356442043411577,0
6,0.5,8,0.13518309006520873,0
6,0.5,9,0.1314772315577998,2
6,0.5,10,0.13777324361793822,1
6,0.5,12,0.13865823401161909,0
6,0.5,13,0.13784056199488914,1
6,0.5,14,0.13759739207474306,0
6,0.5,15,0.13755385729631822,0
6,0.5,16,0.13705446872998697,0
6,0.5,19,0.13842407176374652,0
6,0.5,20,0.13929908566196286,1
6,0.5,21,0.13811662844004755,1
6,0.5,22,0.1401060289304206,1
6,0.5,23,0.13894791010389165,1
6,0.5,26,0.13909167876353196,0
6,0.5,27,0.13920693435521467,0
6,0.5,28,0.13962501747638528,0
6,0.5,29,0.13916471113621565,0
6,0.5,33,0.13896956242092998,0
6,0.5,34,0.13966430955173942,1
6,0.5,35,0.13886272948589085,1
6,0.5,36,0.1407605349174698,1
6,0.5,37,0.14113482059110982,0
6,0.5,40,0.14024125470936133,0
6,0.5,41,0.14302292504974828,1
6,0.5,42,0.1409426800902127,2
6,0.5,43,0.14192656075116397,1
6,0.5,44,0.14086120757966836,1
6,0.5,47,0.1412734648454581,0
6,0.5,48,0.14249792615683846,1
6,0.5,49,0.14067716763272684,1
6,0.5,50,0.14148604709007825,1
6,2.0,1,0.09567791270700743,1
6,2.0,2,0.12487485248467288,1
6,2.0,3,0.12961205630343994,1
6,2.0,5,0.13442721132202437,1
6,2.0,6,0.13452822223221636,0
6,2.0,7,0.13308666089381496,1
6,2.0,8,0.1324704684292717,1
6,2.0,9,0.13302934362390967,1
6,2.0,10,0.13590667714067164,1
6,2.0,12,0.13918737486012497,1
6,2.0,13,0.13846278489375966,1
6,2.0,14,0.13786085261717568,1
6,2.0,15,0.1371210599699498,1
6,2.0,16,0.13777322875677123,1
6,2.0,19,0.1381876225027009,0
6,2.0,20,0.13764550328858607,1
6,2.0,21,0.13637008644808335,1
6,2.0,22,0.13695694349220447,1
6,2.0,23,0.13674295392030297,0
6,2.0,26,0.13717129236786552,0
6,2.0,27,0.13645097053228297,1
6,2.0,28,0.1368850415133104,0
6,2.0,29,0.13752379183784116,1
6,2.0,33,0.13648451453730742,0
6,2.0,34,0.1354646236870122,1
6,2.0,35,0.13621670638241828,1
6,2.0,36,0.13731954037648356,1
6,2.0,37,0.13744908719874668,0
6,2.0,40,0.1375609019782179,0
6,2.0,41,0.13787176779251828,0
6,2.0,42,0.13875758115391473,1
6,2.0,43,0.1379600575537794,1
6,2.0,44,0.13757954058222618,0
6,2.0,47,0.13800841791188068,0
6,2.0,48,0.13795027442137772,0
6,2.0,49,0.13705007325715876,1
6,2.0,50,0.1381170413956264,1
6,4.0,1,0.09238482168598071,1
6,4.0,2,0.12151846715302482,1
6,4.0,3,0.12890468874767835,1
6,4.0,5,0.1347754299634425,1
6,4.0,6,0.13304538206193753,1
6,4.0,7,0.13365652895920105,1
6,4.0,8,0.13470839268029286,1
6,4.0,9,0.1314902170673038,2
6,4.0,10,0.13536791448780494,1
6,4.0,12,0.13880357682978764,1
6,4.0,13,0.1376248712132925,1
6,4.0,14,0.13614366223113553,1
6,4.0,15,0.13788673085245523,1
6,4.0,16,0.13451131660623017,2
6,4.0,19,0.13761422756596906,1
6,4.0,20,0.13705678107637334,1
6,4.0,21,0.1362247414905249,1
6,4.0,22,0.1385546905993303,1
6,4.0,23,0.13666768262200427,1
6,4.0,26,0.138478582696312,1
6,4.0,27,0.13770350311713014,1
6,4.0,28,0.13627263921828028,1
6,4.0,29,0.13686981652345118,1
6,4.0,33,0.1367075194308821,0
6,4.0,34,0.13644404013421427,0
6,4.0,35,0.13838735731680885,1
6,4.0,36,0.13775522208422591,1
6,4.0,37,0.1369732723498891,1
6,4.0,40,0.13696680353254773,0
6,4.0,41,0.13791738146862134,1
6,4.0,42,0.1378152231474636,0
6,4.0,43,0.13871995593142342,1
6,4.0,44,0.13752222079492707,1
6,4.0,47,0.13837294025108102,0
6,4.0,48,0.13965492799671875,1
6,4.0,49,0.1379336107842188,1
6,4.0,50,0.13900916850858994,1
6,8.0,1,0.0949554728487581,1
6,8.0,2,0.1188224289895729,1
6,8.0,3,0.12779727584382805,1
6,8.0,5,0.13196549041509018,1
6,8.0,6,0.1323511541452201,0
6,8.0,7,0.1345700676288023,1
6,8.0,8,0.13221385984296785,2
6,8.0,9,0.13029187049007318,1
6,8.0,10,0.13667411215503142,1
6,8.0,12,0.13569402249269677,0
6,8.0,13,0.13627570515857285,1
6,8.0,14,0.1352191966815137,1
6,8.0,15,0.1355013917611345,0
6,8.0,16,0.13588022339865055,0
6,8.0,19,0.13874212899512495,1
6,8.0,20,0.1375101980597567,1
6,8.0,21,0.13598387018696909,1
6,8.0,22,0.1364142635506972,0
6,8.0,23,0.13670316834581825,0
6,8.0,26,0.1368379935396802,0
6,8.0,27,0.13601297426487197,1
6,8.0,28,0.13720609225757452,1
6,8.0,29,0.13736930965111785,0
6,8.0,33,0.13475247267639065,1
6,8.0,34,0.13972473501281285,1
6,8.0,35,0.13415980352258697,2
6,8.0,36,0.1380476750265483,1
6,8.0,37,0.13706586894401104,1
6,8.0,40,0.13658791133323603,0
6,8.0,41,0.13813101412444803,1
6,8.0,42,0.13901269594907983,1
6,8.0,43,0.13774807207090714,1
6,8.0,44,0.13810761399638716,0
6,8.0,47,0.13749283917180144,0
6,8.0,48,0.13751728236893696,0
6,8.0,49,0.1363100711890229,1
6,8.0,50,0.13918155759154857,1
6,12.0,1,0.09502368479875113,1
6,12.0,2,0.11682869686938878,1
6,12.0,3,0.12448144694269887,1
6,12.0,5,0.13126198091555993,1
6,12.0,6,0.13061098513314967,1
6,12.0,7,0.13165334991446556,1
6,12.0,8,0.13201045762197872,0
6,12.0,9,0.13111167468762533,1
6,12.0,10,0.13522135501913993,1
6,12.0,12,0.13438973213380265,0
6,12.0,13,0.1339080620800797,0
6,12.0,14,0.1348922989166361,1
6,12.0,15,0.13293370492049658,1
6,12.0,16,0.1335073929696081,1
6,12.0,19,0.13446796321983256,0
6,12.0,20,0.13647009592568812,1
6,12.0,21,0.13459808996386916,1
6,12.0,22,0.1353102588494873,1
6,12.0,23,0.13486598369800343,0
6,12.0,26,0.13677175912054962,1
6,12.0,27,0.134837640607157,1
6,12.0,28,0.13541584560682804,1
6,12.0,29,0.13605307375306322,1
6,12.0,33,0.13482956731397006,0
6,12.0,34,0.13538693415592465,1
6,12.0,35,0.13532357351659113,0
6,12.0,36,0.1359242195180034,1
6,12.0,37,0.1351253418989737,1
6,12.0,40,0.1376654980225973,1
6,12.0,41,0.13566284191974623,2
6,12.0,42,0.13556013316976848,0
6,12.0,43,0.13565413364226445,0
6,12.0,44,0.1360534862141636,0
6,12.0,47,0.13712306944070338,0
6,12.0,48,0.1352041320860312,1
6,12.0,49,0.13553652008368341,0
6,12.0,50,0.13668799275087704,1
6,16.0,1,0.09260248637466022,1
6,16.0,2,0.1127763071022992,1
6,16.0,3,0.120105768430121,1
6,16.0,5,0.12132155113127892,1
6,16.0,6,0.1225900335147097,1
6,16.0,7,0.1231726276213519,1
6,16.0,8,0.1221030083761075,1
6,16.0,9,0.11529932459080916,2
6,16.0,10,0.11754029869387028,1
6,16.0,12,0.10679794911856916,2
6,16.0,13,0.11796874717248317,1
6,16.0,14,0.10800521915725449,2
6,16.0,15,0.1162976521078033,1
6,16.0,16,0.10658772705293372,2
6,16.0,19,0.11851596619007042,1
6,16.0,20,0.11557193694311951,2
6,16.0,21,0.10363900286940762,2
6,16.0,22,0.12422835142478693,1
6,16.0,23,0.11339976789046008,2
6,16.0,26,0.11071142930124343,1
6,16.0,27,0.11211219345699253,1
6,16.0,28,0.11289665730436656,1
6,16.0,29,0.11049672338357984,2
6,16.0,33,0.09744275894749622,2
6,16.0,34,0.09809719357228558,1
6,16.0,35,0.10922582254361102,1
6,16.0,36,0.10931867260547407,0
6,16.0,37,0.09586053992511455,2
6,16.0,40,0.09856246603066104,1
6,16.0,41,0.08831122139920193,2
6,16.0,42,0.09685445294393354,1
6,16.0,43,0.09768842207796458,1
6,16.0,44,0.0945373668137542,2
6,16.0,47,0.11452901862929381,1
6,16.0,48,0.11736290152302407,1
6,16.0,49,0.10820015007223278,2
6,16.0,50,0.1078234095153535,0
6,18.0,1,0.09265104764249026,1
6,18.0,2,0.10145360173794345,1
6,18.0,3,0.004617003775714858,2
6,18.0,5,0.0022204056125124756,1
6,18.0,6,0.0023150079931086036,0
6,18.0,7,0.0018910705415561048,0
6,18.0,8,0.0021027462796112356,0
6,18.0,9,0.000957852917961831,1
6,18.0,10,0.002609034009838767,1
6,18.0,12,0.0034124285340947497,0
6,18.0,13,0.003243834769396879,0
6,18.0,14,0.0032418802949272427,0
6,18.0,15,0.0028783332661829718,0
6,18.0,16,0.0026438469295477726,0
6,18.0,19,0.003378624738822659,0
6,18.0,20,0.0030784051053281314,0
6,18.0,21,0.002868275540359641,0
6,18.0,22,0.0033529826776047913,0
6,18.0,23,0.0028875989540226416,0
6,18.0,26,0.003050191262193713,0
6,18.0,27,0.0033047919363775762,0
6,18.0,28,0.003146421666983796,0
6,18.0,29,0.003206905187343871,0
6,18.0,33,0.0031306105601829476,0
6,18.0,34,0.0033284440105960256,0
6,18.0,35,0.0028220126811609246,1
6,18.0,36,0.0033363316916288376,1
6,18.0,37,0.0033040268550003633,0
6,18.0,40,0.0031125994609099345,0
6,18.0,41,0.0032170647009986384,0
6,18.0,42,0.0031743478319763035,0
6,18.0,43,0.0033017512839504885,0
6,18.0,44,0.003887338695666733,1
6,18.0,47,0.003703507938688153,0
6,18.0,48,0.0036916746613843503,0
6,18.0,49,0.003167917776260638,1
6,18.0,50,0.00384538313258165,1
6,20.0,1,0.09130319531331353,1
6,20.0,2,0.0017635178605675892,2
6,20.0,3,0.003314087135040099,1
6,20.0,5,0.0023032026301873427,1
6,20.0,6,0.0020412297651645974,0
6,20.0,7,0.0017004134195684306,0
6,20.0,8,0.0016076391580902684,0
6,20.0,9,0.0007060278761851973,1
6,20.0,10,0.003179623234524772,1
6,20.0,12,0.003281677754928285,0
6,20.0,13,0.003297380066320412,0
6,20.0,14,0.003146153480049201,0
6,20.0,15,0.002226011656784464,1
6,20.0,16,0.003040630554831764,1
6,20.0,19,0.003483982408912319,0
6,20.0,20,0.0033767436355195937,0
6,20.0,21,0.002940725418374672,0
6,20.0,22,0.0028780989395252184,0
6,20.0,23,0.0033833063850331455,1
6,20.0,26,0.0031388736862100366,0
