fluid_id,altura,tempo,concentracao,regime
8,16.0,47,0.22727575713479423,1
8,16.0,48,0.2271342216170037,0
8,16.0,49,0.2285856415642985,1
8,16.0,50,0.22748942473365585,1
8,18.0,1,0.18471470310005247,1
8,18.0,2,0.18642707015571558,1
8,18.0,4,0.18625849684157125,0
8,18.0,5,0.18626380068679183,0
8,18.0,6,0.18495859900288728,1
8,18.0,7,0.1829397154071325,2
8,18.0,8,0.19097844264917418,1
8,18.0,9,0.19067230409149447,0
8,18.0,11,0.1952963734998268,1
8,18.0,12,0.19705287767500554,1
8,18.0,13,0.19770068922133252,1
8,18.0,14,0.19903899336588102,1
8,18.0,15,0.2016784544239512,1
8,18.0,18,0.20267096948198912,0
8,18.0,19,0.20627853353865463,1
8,18.0,20,0.20598034545758806,0
8,18.0,21,0.2089085625114364,1
8,18.0,22,0.2083040079844525,1
8,18.0,25,0.21300717913041475,1
8,18.0,26,0.21176943206866272,1
8,18.0,27,0.21433322641831176,1
8,18.0,28,0.21619908174714317,1
8,18.0,32,0.2180403542118647,0
8,18.0,33,0.21956039965958332,1
8,18.0,34,0.21636122699897883,2
8,18.0,35,0.22099416296802596,1
8,18.0,36,0.21943330097386493,1
8,18.0,39,0.22282400815742723,1
8,18.0,40,0.2230452211994796,0
8,18.0,41,0.22383377840509674,1
8,18.0,42,0.22522491938663033,1
8,18.0,43,0.2240848603672696,1
8,18.0,46,0.22497286563986155,0
8,18.0,47,0.22238771447647923,2
8,18.0,48,0.22440820195530944,1
8,18.0,49,0.22626747493434693,1
8,18.0,50,0.22683900084105205,1
8,20.0,1,0.18550845356107548,1
8,20.0,2,0.19089993975445194,1
8,20.0,4,0.18830088442580992,1
8,20.0,5,0.18784476651980006,0
8,20.0,6,0.19188491048003406,1
8,20.0,7,0.1824298338617969,2
8,20.0,8,0.18993964036536312,1
8,20.0,9,0.19029737409466954,0
8,20.0,11,0.19388261663314565,1
8,20.0,12,0.19509693420540564,1
8,20.0,13,0.19618280043607952,1
8,20.0,14,0.19760779267618447,1
8,20.0,15,0.19901813151767223,1
8,20.0,18,0.20679280867395144,1
8,20.0,19,0.20430992991874544,2
8,20.0,20,0.2074599999498722,1
8,20.0,21,0.20677121607085233,1
8,20.0,22,0.2089910254262041,1
8,20.0,25,0.21020873460520909,0
8,20.0,26,0.2133761186167414,1
8,20.0,27,0.21360862917299206,0
8,20.0,28,0.21773903252194907,1
8,20.0,32,0.2195983282620774,0
8,20.0,33,0.2206261106979807,1
8,20.0,34,0.22007912193467874,1
8,20.0,35,0.221429189591722,1
8,20.0,36,0.22111416929945552,0
8,20.0,39,0.22536114605682908,1
8,20.0,40,0.2236173319427439,1
8,20.0,41,0.22517400476880514,1
8,20.0,42,0.22857386447938666,1
8,20.0,43,0.2279283620964968,1
8,20.0,46,0.22883419721209677,0
8,20.0,47,0.2165137065428021,2
8,20.0,48,0.22221495471551686,1
8,20.0,49,0.2188276902380983,2
8,20.0,50,0.2199914416697514,1
8,23.0,1,0.18660287798892602,1
8,23.0,2,0.18905143244860992,1
8,23.0,4,0.18277205237208316,2
8,23.0,5,0.1857499548363738,1
8,23.0,6,0.19012136219789463,1
8,23.0,7,0.1882557039804206,1
8,23.0,8,0.19582247180348733,1
8,23.0,9,0.196104093681947,0
8,23.0,11,0.19522761361546145,0
8,23.0,12,0.18197354433510723,2
8,23.0,13,0.04206816678490286,2
8,23.0,14,0.010624639968558428,2
8,23.0,15,0.0010950056022038582,2
8,23.0,18,0.0009509700560620221,0
8,23.0,19,0.001055817117410638,0
8,23.0,20,0.0013770737872827504,0
8,23.0,21,0.0012427193143383492,0
8,23.0,22,0.001335541465219424,0
8,23.0,25,0.001314496898607791,0
8,23.0,26,0.001061250669380747,0
8,23.0,27,0.00120399283681176,0
8,23.0,28,0.001184120589564759,0
8,23.0,32,0.001395901856848795,0
8,23.0,33,0.0011914153871291063,0
8,23.0,34,0.001136390743798332,0
8,23.0,35,0.0010748176961092204,0
8,23.0,36,0.0013378700514801937,0
8,23.0,39,0.0016162138544494706,0
8,23.0,40,0.0010774840356610387,1
8,23.0,41,0.0014544433412620246,0
8,23.0,42,0.0011413322765602436,0
8,23.0,43,0.0016314496501396818,0
8,23.0,46,0.001556575853316649,0
8,23.0,47,0.0014972539151872626,0
8,23.0,48,0.0015672537083681905,0
8,23.0,49,0.0018900972578910595,0
8,23.0,50,0.001597966179692453,0
9,0.5,1,0.09278626896751607,1
9,0.5,2,0.09942963542146692,1
9,0.5,3,0.10712326999733306,1
9,0.5,4,0.10917280698357322,1
9,0.5,7,0.11489206064290745,1
9,0.5,8,0.11863181611579819,1
9,0.5,9,0.12099747656535832,1
9,0.5,10,0.1217970357279467,1
9,0.5,11,0.12189185941630411,0
9,0.5,14,0.12410464550521366,1
9,0.5,15,0.125593423934546,1
9,0.5,16,0.12604745883344132,0
9,0.5,17,0.1267397263571172,1
9,0.5,18,0.12597572627001138,1
9,0.5,21,0.12845883180850817,1
9,0.5,22,0.12898231627358733,1
9,0.5,23,0.1292107800231958,0
9,0.5,24,0.130252083346353,1
9,0.5,25,0.13020786937246354,0
9,0.5,28,0.1300423739115878,0
9,0.5,29,0.13009320101852853,0
9,0.5,30,0.13076307038023557,1
9,0.5,31,0.13074969161571656,0
9,0.5,32,0.13104286377721672,0
9,0.5,35,0.13137560712066498,0
9,0.5,36,0.13310768005974438,1
9,0.5,37,0.13275982345088141,0
9,0.5,38,0.13247464663951336,0
9,0.5,39,0.1328847146860045,0
9,0.5,42,0.1255988083993696,2
9,0.5,43,0.13159700796931592,1
9,0.5,44,0.13283563580127536,1
9,0.5,45,0.13389447324757994,1
9,0.5,49,0.13292374739850524,0
9,0.5,50,0.12497132345231539,2
9,0.5,51,0.1287294048124125,1
9,0.5,52,0.1315595430446503,1
9,0.5,53,0.13260296901567434,1
9,0.5,56,0.13433713309949843,1
9,0.5,57,0.1328992780040993,1
9,0.5,58,0.1337484441345673,1
9,0.5,59,0.133902819342631,0
9,0.5,60,0.13419176045962228,0
9,0.5,63,0.13472899049266499,0
9,0.5,64,0.1331477466116237,1
9,0.5,65,0.13407019935143308,1
9,0.5,66,0.13344568021873462,1
9,0.5,70,0.13456900111482617,0
9,0.5,71,0.1338967834841339,1
9,0.5,72,0.13469141168520074,1
9,0.5,73,0.13163735076204094,2
9,0.5,77,0.13092680872869664,0
9,2.0,1,0.09273670908007753,1
9,2.0,2,0.09369732972090034,1
9,2.0,3,0.09645637097787396,1
9,2.0,4,0.09945857443772606,1
9,2.0,7,0.1059248412787356,1
9,2.0,8,0.11070836333459388,1
9,2.0,9,0.11222832857996068,1
9,2.0,10,0.11331991010864999,1
9,2.0,11,0.11349804788032393,0
9,2.0,14,0.11598677503172611,1
9,2.0,15,0.11810264017248256,1
9,2.0,16,0.11962772374175756,1
9,2.0,17,0.11974292772162214,0
9,2.0,18,0.12103920743277378,1
9,2.0,21,0.12124912433945446,0
9,2.0,22,0.12210719642541175,1
9,2.0,23,0.12346361775885632,1
9,2.0,24,0.12363131986498854,0
9,2.0,25,0.1241214715909751,0
9,2.0,28,0.12410157949218398,0
9,2.0,29,0.1250406978834896,1
9,2.0,30,0.12606231061398565,1
9,2.0,31,0.12497784314123624,1
9,2.0,32,0.12598521942757737,1
9,2.0,35,0.1264044618639875,0
9,2.0,36,0.1277528481520851,1
9,2.0,37,0.12803504876296115,0
9,2.0,38,0.12800653553953645,0
9,2.0,39,0.12771421815715142,0
9,2.0,42,0.12066813434550594,2
9,2.0,43,0.12641552836367698,1
9,2.0,44,0.12794399121010794,1
9,2.0,45,0.12936544763164065,1
9,2.0,49,0.1262531397220168,1
9,2.0,50,0.11988469207692676,2
9,2.0,51,0.12341052140188631,1
9,2.0,52,0.1265819254661664,1
9,2.0,53,0.12756728329816108,1
9,2.0,56,0.1299006470662362,1
9,2.0,57,0.12873178483647632,1
9,2.0,58,0.13061677665710206,1
9,2.0,59,0.13059988238111894,0
9,2.0,60,0.1302270711316978,0
9,2.0,63,0.13060124178224816,0
9,2.0,64,0.12935027523364062,1
9,2.0,65,0.13009014948643507,1
9,2.0,66,0.13013830743702545,0
9,2.0,70,0.13045608435985825,0
9,2.0,71,0.12996112118697126,0
9,2.0,72,0.13040704784388493,0
9,2.0,73,0.12836816801353765,2
9,2.0,77,0.1278368049751937,0
9,4.0,1,0.0929625256789623,1
9,4.0,2,0.0924886731910151,0
9,4.0,3,0.09312455691213012,1
9,4.0,4,0.09372892198461659,1
9,4.0,7,0.0996449755470765,1
9,4.0,8,0.10262377976880266,1
9,4.0,9,0.1045322369882914,1
9,4.0,10,0.10559706365872361,1
9,4.0,11,0.1068051447424787,1
9,4.0,14,0.11058303542916857,1
9,4.0,15,0.11250710148934236,1
9,4.0,16,0.11341195423191829,1
9,4.0,17,0.1133271939373659,0
9,4.0,18,0.11442758597669105,1
9,4.0,21,0.11618534054869901,1
9,4.0,22,0.11693793848693362,1
9,4.0,23,0.11765829258869047,1
9,4.0,24,0.11790906376927851,0
9,4.0,25,0.11809877067332487,0
9,4.0,28,0.11879153942011973,0
9,4.0,29,0.12066096127494254,1
9,4.0,30,0.1205985270231819,0
9,4.0,31,0.12101191321747555,0
9,4.0,32,0.12111376025576646,0
9,4.0,35,0.12149837954538338,0
9,4.0,36,0.1234795200990617,1
9,4.0,37,0.12293799458934802,1
9,4.0,38,0.12272662771110172,0
9,4.0,39,0.12362573320100752,1
9,4.0,42,0.11708898958335029,2
9,4.0,43,0.12237251291357809,1
9,4.0,44,0.12476060389768552,1
9,4.0,45,0.12384083371591441,1
9,4.0,49,0.12364992902950812,0
9,4.0,50,0.11706929690182655,2
9,4.0,51,0.12140142818749584,1
9,4.0,52,0.12304983720268747,1
9,4.0,53,0.12382464939581996,1
9,4.0,56,0.12546366785919805,1
9,4.0,57,0.12555514418222666,0
9,4.0,58,0.12675446173487426,1
9,4.0,59,0.12698545867080777,0
9,4.0,60,0.12614383938351267,1
9,4.0,63,0.12694392614224487,0
9,4.0,64,0.12586705420452643,1
9,4.0,65,0.12662948481675518,1
9,4.0,66,0.12646435800027958,0
9,4.0,70,0.12627198479335636,0
9,4.0,71,0.12714371971252522,1
9,4.0,72,0.12732703005879378,0
9,4.0,73,0.12540137563077836,1
9,4.0,77,0.12495602694378538,0
9,8.0,1,0.09241145176135812,1
9,8.0,2,0.09283306011233057,0
9,8.0,3,0.09300486068073083,0
9,8.0,4,0.09324835099583356,0
9,8.0,7,0.0934095284164495,0
9,8.0,8,0.09441815127386194,1
9,8.0,9,0.09559735885069032,1
9,8.0,10,0.09705600230458582,1
9,8.0,11,0.09870123915721409,1
9,8.0,14,0.10123982632466073,1
9,8.0,15,0.10297406684639271,1
9,8.0,16,0.10412826294784622,1
9,8.0,17,0.10467277440992111,1
9,8.0,18,0.10621262191068458,1
9,8.0,21,0.1085295164498206,1
9,8.0,22,0.10819878918422222,0
9,8.0,23,0.11041819467654011,1
9,8.0,24,0.11067515663897919,0
9,8.0,25,0.11133889580377276,1
9,8.0,28,0.11191143204515998,0
9,8.0,29,0.11259555166615698,1
9,8.0,30,0.11387167208389921,1
9,8.0,31,0.11370083084912201,0
9,8.0,32,0.11448616342694666,1
9,8.0,35,0.11566708511091715,0
9,8.0,36,0.11554142325451498,0
9,8.0,37,0.11572027833316294,0
9,8.0,38,0.11660670716667683,1
9,8.0,39,0.11663284969910236,0
9,8.0,42,0.11137596689442236,1
9,8.0,43,0.11566027714864603,1
9,8.0,44,0.11697310262821438,1
9,8.0,45,0.11842305563486788,1
9,8.0,49,0.11804007199439824,0
9,8.0,50,0.11096614356679864,2
9,8.0,51,0.11547479596355788,1
9,8.0,52,0.11754445918287433,1
9,8.0,53,0.11825503120014658,1
9,8.0,56,0.11988514169028308,1
9,8.0,57,0.12020838849251785,0
9,8.0,58,0.12018027570207668,0
9,8.0,59,0.1218464665770033,1
9,8.0,60,0.12075031492201312,1
9,8.0,63,0.12110105451973618,0
9,8.0,64,0.12060178072431064,0
9,8.0,65,0.12063165578283909,0
9,8.0,66,0.12091577660561299,0
9,8.0,70,0.12223669326051408,0
9,8.0,71,0.12182018598532911,0
9,8.0,72,0.12278757823603083,1
9,8.0,73,0.12039108984640375,2
9,8.0,77,0.11963495685406449,0
9,12.0,1,0.09266257014741151,1
9,12.0,2,0.09256791305499897,0
9,12.0,3,0.09284735457961657,0
9,12.0,4,0.092924942874907,0
9,12.0,7,0.0924154360192553,0
9,12.0,8,0.09344213333311878,1
9,12.0,9,0.09442269490067391,1
9,12.0,10,0.09729804354300649,1
9,12.0,11,0.09508904271583025,2
9,12.0,14,0.09639133916473408,0
9,12.0,15,0.09775050755587579,1
9,12.0,16,0.09939610858932933,1
9,12.0,17,0.09954489565934403,0
9,12.0,18,0.10001269181064547,0
9,12.0,21,0.10285929689358841,1
9,12.0,22,0.10308901332195575,0
9,12.0,23,0.10425272982429118,1
9,12.0,24,0.10421334456209859,0
9,12.0,25,0.10585174039930517,1
9,12.0,28,0.1067352501709314,0
9,12.0,29,0.10655184286508075,0
9,12.0,30,0.10796087694199054,1
9,12.0,31,0.10885552952839565,1
9,12.0,32,0.108683484655051,0
9,12.0,35,0.11068801093533272,1
9,12.0,36,0.11085555282955102,0
9,12.0,37,0.11159295755488625,1
9,12.0,38,0.1117608809439694,0
9,12.0,39,0.11107331346383154,1
9,12.0,42,0.10638958207164016,1
9,12.0,43,0.11098854424293532,1
9,12.0,44,0.11313059041787088,1
9,12.0,45,0.11315400974413138,0
9,12.0,49,0.11354020164082873,0
9,12.0,50,0.1069562063900616,2
9,12.0,51,0.11096055066932424,1
9,12.0,52,0.11269751972940394,1
9,12.0,53,0.11405547263214551,1
9,12.0,56,0.11644942525570989,1
9,12.0,57,0.11508537451686672,1
9,12.0,58,0.11639804841106421,1
9,12.0,59,0.11716672567411228,1
9,12.0,60,0.116119795474897,1
9,12.0,63,0.11795846484721269,1
9,12.0,64,0.11671555556441031,1
9,12.0,65,0.11816444277024142,1
9,12.0,66,0.11746050478955056,1
9,12.0,70,0.11847527681791614,0
9,12.0,71,0.11785666912441393,1
9,12.0,72,0.11812407656047998,0
9,12.0,73,0.11677787573570325,1
9,12.0,77,0.11659075427776971,0
9,16.0,1,0.09272206274920952,1
9,16.0,2,0.09306634425695386,0
9,16.0,3,0.09273850972326768,0
9,16.0,4,0.0927345816912545,0
9,16.0,7,0.09254184128147801,0
9,16.0,8,0.09311862280484078,1
9,16.0,9,0.09414125366305894,1
9,16.0,10,0.09446619092106566,0
9,16.0,11,0.09488040817572434,0
9,16.0,14,0.09548722875077752,0
9,16.0,15,0.09548850377236573,0
9,16.0,16,0.09668525555008624,1
9,16.0,17,0.09682817248716417,0
9,16.0,18,0.09772943799097177,1
9,16.0,21,0.0989601860418584,0
9,16.0,22,0.09938679020102666,0
9,16.0,23,0.10038555201308909,1
9,16.0,24,0.10053237764410843,0
9,16.0,25,0.10132594400746338,1
9,16.0,28,0.1028928240449642,1
9,16.0,29,0.10339945898519542,1
9,16.0,30,0.10405527760496353,1
9,16.0,31,0.10479185569953986,1
9,16.0,32,0.10487194587182536,0
9,16.0,35,0.10601792042753537,0
9,16.0,36,0.1069335838797892,1
9,16.0,37,0.10708794828727908,0
9,16.0,38,0.10750069368858306,0
9,16.0,39,0.10818695044135436,1
9,16.0,42,0.1032047871314621,1
9,16.0,43,0.1067842081883021,1
9,16.0,44,0.10877111474067393,1
9,16.0,45,0.10997107912613784,1
9,16.0,49,0.10914068791129251,0
9,16.0,50,0.10331447656573235,2
9,16.0,51,0.10684874456344713,1
9,16.0,52,0.10880316430678798,1
9,16.0,53,0.11027413030919386,1
9,16.0,56,0.11257283526092417,1
9,16.0,57,0.11197408762278559,1
9,16.0,58,0.11261376533729765,1
9,16.0,59,0.11348608658220914,1
9,16.0,60,0.11331675715889068,0
9,16.0,63,0.11412629669089186,0
9,16.0,64,0.11219281359492787,1
9,16.0,65,0.1136521989266278,1
9,16.0,66,0.11401999782342566,0
9,16.0,70,0.1146600032552149,0
9,16.0,71,0.11432274869877324,0
9,16.0,72,0.11515907394094221,1
9,16.0,73,0.11333723955397217,1
9,16.0,77,0.11261342832449449,0
9,18.0,1,0.0930439495729275,1
9,18.0,2,0.09314481716138212,0
9,18.0,3,0.09250556868251934,1
9,18.0,4,0.09236754016731018,0
9,18.0,7,0.09144389220706055,0
9,18.0,8,0.09222896625945454,1
9,18.0,9,0.09230064401272088,0
9,18.0,10,0.093456022475133,1
9,18.0,11,0.0931469171043592,0
9,18.0,14,0.09432839769108763,0
9,18.0,15,0.09424897062297966,0
9,18.0,16,0.0953225386264069,1
9,18.0,17,0.09534757677703663,0
9,18.0,18,0.09586732415247882,1
9,18.0,21,0.09732839059086146,0
9,18.0,22,0.09862016751411319,1
9,18.0,23,0.09841832013117946,0
9,18.0,24,0.09992350237052648,1
9,18.0,25,0.09984504826769976,0
9,18.0,28,0.10145898122527434,1
9,18.0,29,0.1023123514107942,1
9,18.0,30,0.1023256996399896,0
9,18.0,31,0.10284072411067369,1
9,18.0,32,0.10365801792666914,1
9,18.0,35,0.10479790794297068,0
9,18.0,36,0.1055024466645625,1
9,18.0,37,0.10643047929685619,1
9,18.0,38,0.10654489289396135,0
9,18.0,39,0.10728495099218376,1
9,18.0,42,0.10070039653043215,2
9,18.0,43,0.10566048647834057,1
9,18.0,44,0.10696878762540542,1
9,18.0,45,0.1075335418207599,1
9,18.0,49,0.1068647828277949,0
9,18.0,50,0.10063374259043802,2
9,18.0,51,0.10429526270820073,1
9,18.0,52,0.10627419818756133,1
9,18.0,53,0.10701400320244864,1
9,18.0,56,0.10704625798101279,0
9,18.0,57,0.10789696396888565,1
9,18.0,58,0.10839816941522902,1
9,18.0,59,0.10697885869945095,1
9,18.0,60,0.10345202937917658,2
9,18.0,63,0.10643595306593262,1
9,18.0,64,0.10331302863415488,2
9,18.0,65,0.10279182971075651,1
9,18.0,66,0.09862984586170302,2
9,18.0,70,0.08846507791288888,2
9,18.0,71,0.09810328541530562,1
9,18.0,72,0.09789871708054958,0
9,18.0,73,0.058702931727711787,2
9,18.0,77,0.03237351792576645,2
9,20.0,1,0.09282829258113884,1
9,20.0,2,0.09292503214633226,0
9,20.0,3,0.09284273485960048,0
9,20.0,4,0.09331702479407199,0
9,20.0,7,0.09104182745572677,1
9,20.0,8,0.09103558773388838,0
9,20.0,9,0.09191787668866779,1
9,20.0,10,0.09234283178450027,0
9,20.0,11,0.09241734047978502,0
9,20.0,14,0.09362247069421688,0
9,20.0,15,0.09427310862676137,1
9,20.0,16,0.09575646489191396,1
9,20.0,17,0.09579226092034489,0
9,20.0,18,0.09587873887623556,0
9,20.0,21,0.09792589970756833,1
9,20.0,22,0.09806592752895338,0
9,20.0,23,0.09907498862710286,1
9,20.0,24,0.09914276886104641,0
9,20.0,25,0.09981942990993446,1
9,20.0,28,0.09935405689317778,0
9,20.0,29,0.09675174319373074,2
9,20.0,30,0.0971159640556431,0
9,20.0,31,0.02951604804764071,2
9,20.0,32,0.01188315782282826,2
9,20.0,35,0.0012797753761242486,2
9,20.0,36,0.0013760825204821,0
9,20.0,37,0.0012284527489244068,0
9,20.0,38,0.0012367629268079906,0
9,20.0,39,0.001241662595159538,0
9,20.0,42,0.0004805907596452631,0
9,20.0,43,0.0010803957000393514,1
9,20.0,44,0.0012456649794434184,0
9,20.0,45,0.001121309605095772,0
9,20.0,49,0.0011134217673199722,0
9,20.0,50,0.0003744019501834568,1
9,20.0,51,0.0007564860324081879,0
9,20.0,52,0.0008805332260370581,0
9,20.0,53,0.0009608645325937193,0
9,20.0,56,0.0010816427795393463,0
9,20.0,57,0.0008041989535664576,0
9,20.0,58,0.00097288598320661,0
9,20.0,59,0.0010762210455040795,0
9,20.0,60,0.0010217559625630335,0
9,20.0,63,0.0010616180684568707,0
9,20.0,64,0.0009690334269660065,0
9,20.0,65,0.001171570192500546,0
9,20.0,66,0.0008969118584651548,0
9,20.0,70,0.0008260683074730572,0
9,20.0,71,0.0008699102411955416,0
9,20.0,72,0.0007347127523759874,0
9,20.0,73,0.0007958892050623236,0
9,20.0,77,0.0006827603021977285,0
9,23.0,1,0.09290216946139863,1
9,23.0,2,0.093517638979366,1
9,23.0,3,0.09345507279655048,0
9,23.0,4,0.09486030459140078,1
9,23.0,7,0.09442060768658168,0
9,23.0,8,0.09526006095984625,1
9,23.0,9,0.09470635895855735,1
9,23.0,10,0.08171658951067602,2
9,23.0,11,0.01987082321140642,2
9,23.0,14,0.0011046479975516104,2
9,23.0,15,0.0011874890290231325,0
9,23.0,16,0.001273565399396458,0
9,23.0,17,0.0013143212849233126,0
9,23.0,18,0.0012466562145270357,0
9,23.0,21,0.0010214246469869306,0
9,23.0,22,0.0011571257181476754,0
9,23.0,23,0.0012352102013538189,0
9,23.0,24,0.0013107990569999354,0
9,23.0,25,0.0011096240004384243,0
9,23.0,28,0.0010197780894167085,0
9,23.0,29,0.0010652981569369794,0
9,23.0,30,0.0011067080658084018,0
9,23.0,31,0.001165593402077633,0
9,23.0,32,0.001046627757043989,0
9,23.0,35,0.0012847883492907066,0
9,23.0,36,0.0013456798236365158,0
9,23.0,37,0.0012294105233713003,0
9,23.0,38,0.0011856972165781158,0
9,23.0,39,0.0012199594126600186,0
9,23.0,42,0.0003547930663516509,0
9,23.0,43,0.0011373118347798453,1
9,23.0,44,0.0011991985758241413,0
9,23.0,45,0.0012305926851116098,0
9,23.0,49,0.0009050904977236815,0
9,23.0,50,0.0002867609704483685,1
9,23.0,51,0.0006042324026675978,0
9,23.0,52,0.0008536776802477563,0
9,23.0,53,0.001043886074401355,0
9,23.0,56,0.001024584013060269,0
9,23.0,57,0.0009570867054081397,0
9,23.0,58,0.0009495722999317378,0
9,23.0,59,0.0012052540680182334,0
9,23.0,60,0.00112209916687066,0
9,23.0,63,0.0010803409995490752,0
9,23.0,64,0.0007552499407139447,0
9,23.0,65,0.0009700569697520363,0
9,23.0,66,0.0008162666106922184,0
9,23.0,70,0.0008172266808349351,0
9,23.0,71,0.0011198764431015972,0
9,23.0,72,0.0008462526098825073,0
9,23.0,73,0.0007135468159864472,0
9,23.0,77,0.0005399421309460988,0
10,0.5,1,0.07274239363329903,1
10,0.5,2,0.07791968202152073,1
10,0.5,3,0.08476624506199504,1
10,0.5,4,0.08832788953348379,1
10,0.5,5,0.09172374904302179,1
10,0.5,6,0.09446347171666292,1
10,0.5,8,0.09637197751752997,1
10,0.5,9,0.09859591207174183,1
10,0.5,10,0.09596184227843223,2
10,0.5,11,0.0965241282872254,1
10,0.5,12,0.10040847510653994,1
10,0.5,13,0.10032913975457282,0
10,0.5,15,0.10126132599997556,0
10,0.5,16,0.10077063855983621,0
10,0.5,17,0.10183392678093867,1
10,0.5,18,0.10355730603919477,1
10,0.5,19,0.10443947911826669,1
10,0.5,22,0.10726122478418815,1
10,0.5,23,0.10674679633490347,1
10,0.5,24,0.1068292446695265,0
